fold,retrieval_mode,topn,label,count,recall@1,recall@3,recall@5
4,multi_max,1,Ilias,28,0.8214285714285714,0.9642857142857143,1.0
4,multi_max,1,Mytikas,27,0.6296296296296297,1.0,1.0
4,multi_max,1,Nivalis,22,0.8181818181818182,1.0,1.0
4,multi_max,1,Ratikon,27,0.9259259259259259,1.0,1.0
4,multi_max,1,Steel_Wheel,35,1.0,1.0,1.0
4,multi_max,1,Triton,53,0.7547169811320755,0.9056603773584906,0.9245283018867925
4,multi_max,1,Trius,40,0.725,1.0,1.0
4,multi_max,1,Turbine,27,0.8518518518518519,1.0,1.0
4,multi_max,1,Vega,35,0.9714285714285714,1.0,1.0
4,multi_max,1,Velorum,59,0.9661016949152542,0.9830508474576272,1.0
4,multi_max,1,Xtreme,38,1.0,1.0,1.0
4,multi_topn_avg,3,Alaris,27,0.6666666666666666,1.0,1.0
4,multi_topn_avg,3,Alcatras,26,0.8846153846153846,0.9615384615384616,1.0
4,multi_topn_avg,3,Braga,37,0.8378378378378378,1.0,1.0
4,multi_topn_avg,3,Castor,31,0.967741935483871,0.967741935483871,0.967741935483871
4,multi_topn_avg,3,Denom,37,0.918918918918919,1.0,1.0
4,multi_topn_avg,3,Gemini,27,0.8148148148148148,0.9259259259259259,0.9629629629629629
4,multi_topn_avg,3,Hawk,25,1.0,1.0,1.0
4,multi_topn_avg,3,Ilias,28,0.8571428571428571,1.0,1.0
4,multi_topn_avg,3,Mytikas,27,0.7037037037037037,1.0,1.0
4,multi_topn_avg,3,Nivalis,22,0.8636363636363636,1.0,1.0
4,multi_topn_avg,3,Ratikon,27,0.8888888888888888,1.0,1.0
4,multi_topn_avg,3,Steel_Wheel,35,1.0,1.0,1.0
4,multi_topn_avg,3,Triton,53,0.8113207547169812,0.9056603773584906,0.9433962264150944
4,multi_topn_avg,3,Trius,40,0.8,1.0,1.0
4,multi_topn_avg,3,Turbine,27,0.8888888888888888,1.0,1.0
4,multi_topn_avg,3,Vega,35,1.0,1.0,1.0
4,multi_topn_avg,3,Velorum,59,0.9830508474576272,0.9830508474576272,1.0
4,multi_topn_avg,3,Xtreme,38,1.0,1.0,1.0
